IdCFC;Situacao;Média Aprovados;NomeFantasia;RazaoSocial;CNPJ;Endereco;Número;Bairro;Municipio;Telefone;Tipo;PessoaComDeficiencia;Recliclagem;Simulador;Média das avaliações: item Ensino;Média das avaliações: item Transparência;Média das avaliações: item Instalações;Média das avaliações: item Atendimento;Média das avaliações: item Agenda;Média das avaliações: item Preço;Média das avaliações: item Localização;Quantidade de avaliações;Nota média das avaliações
0000461515;Credenciado;68;Auto Moto Escola 3 Vegas Me Ltda;Auto Moto Escola 3 Vegas Me Ltda;60547916000198;Av Caetano Barrela;169;Jd Da Gloria;Taboao Da Serra;(011) 4701-8585;Pratico;Sim;Nao;Nao;4.0;4.0;4.0;5.0;3.5;4.0;4.5;2;4.1
0021880122;Credenciado;64;Auto Moto Escola Abrantes Sc Ltda;Auto Moto Escola Abrantes Sc Ltda;02582007000194;Av Sta Catarina;2438;Vl Mascote;Sao Paulo;(011) 5677-0500;Pratico;Nao;Nao;Sim;4.3;4.0;4.2;4.5;3.8;4.5;4.2;6;4.2
0032982096;Credenciado;79;Auto Moto Escola Alfredinho S/c Ltda;Auto Moto Escola Alfredinho S/c Ltda;01723315000120;Rua Raimundo Santiago;93;Centro;Ibiuna;(015) 3248-1130;Teorico e pratico;Nao;Sim;Sim;4.3;4.4;4.1;4.6;4.0;3.9;4.2;9;4.2
0019900122;Credenciado;63;Auto Moto Escola Alpha Sc Ltda;Auto Moto Escola Alpha Sc Ltda;02248818000153;Av Pires Do Rio;2657;S M Pta;Sao Paulo;(011) 2052-2903;Pratico;Nao;Nao;Sim;5.0;4.5;4.0;5.0;4.5;5.0;5.0;2;4.7
0026890122;Baixada;0;Auto Moto Escola Alvarenga Ltda;Auto Moto Escola Alvarenga Ltda;00000000000000;Estrada Do Alvarenga;1236;Pedreira;Sao Paulo;(011) 5612-3300;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000430206;Baixada;67;Auto Moto Escola Alvorada S/c Ltada Me;Auto Moto Escola Alvorada S/c Ltada Me;00000000000000;Rua Primeiro De Setembro;200;Centro;Mogi Das Cruzes;(011) 4796-9068;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000310122;Baixada;0;Auto Moto Escola Arthur Alvim Ltda;Auto Moto Escola Arthur Alvim Ltda;49874860000143;Av Dr Pereira Vergueiro;284;V Nhocune;Sao Paulo;(011) 2749-4114;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000011851;Credenciado;58;Auto Moto Escola Astro S/c Ltda;Auto Moto Escola Astro S/c Ltda;02042839000118;Av Celso Miguel Dos Santos;42;Centro;Votorantim;(015) 2432-810;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0004780122;Credenciado;68;Auto Moto Escola Atlantica Sc Ltda;Auto Moto Escola Atlantica Sc Ltda;67623413000101;Rua Cassino;30;Socorro;Sao Paulo;(011) 5524-8451;Pratico;Nao;Nao;Sim;4.4;4.0;3.8;4.2;4.0;4.0;4.4;20;4.1
0022780122;Baixada;0;Auto Moto Escola Automovel Clube Nacional Sc Ltda;Auto Moto Escola Automovel Clube Nacional Sc Ltda;00000000000000;R Padre Olivetanos;1001;V Esperanca;Sao Paulo;(011) 6957-3200;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0002111018;Credenciado;61;Auto Moto Escola Avenidas De Guarulhos Ltda;Auto Moto Escola Avenidas De Guarulhos Ltda;58489121000129;Av Silvestre Pires De Freitas;132;Jd Paraiso;Guarulhos;(011) 2404-0511;Pratico;Nao;Nao;Nao;4.3;2.3;2.3;5.0;2.7;3.7;5.0;3;3.6
0007780122;Baixada;0;Auto Moto Escola Bambole Sc Ltda;Auto Moto Escola Bambole Sc Ltda;00000000000000;Av Furtado De Mendonca;255;Jd Colonial;Sao Paulo;(011) 6119-3564;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0006400122;Credenciado;63;Auto Moto Escola Bandeira Da Bela Vista Ltda;Auto Moto Escola Bandeira Da Bela Vista Ltda;66866302000155;Av Brig Luiz Antonio;733;B Vista;Sao Paulo;(011) 3104-0809;Pratico;Nao;Nao;Nao;4.8;4.8;4.8;5.0;4.8;4.4;4.8;5;4.8
0000581795;Baixada;0;Auto Moto Escola Barueri Ltda;Auto Moto Escola Barueri Ltda;00000000000000;Av Zelia;1078;Pq Camargos;Barueri;(011) 4201-5921;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000881907;Credenciado;73;Auto Moto Escola Br;Centro De Formacao De Condutores Ab Br Ltda;11484104000135;Av Governador Janio Quadros;465;Pq Dourado;Ferraz De Vasconcelos;(011) 4678-4547;Teorico e pratico;Nao;Nao;Sim;4.6;4.2;4.6;4.5;4.0;4.2;4.4;43;4.3
0019720122;Bloqueado;0;Auto Moto Escola Braga;Auto Moto Escola Braga;02221900000194;R Prof Oscar Ramos Arantes;550;Jd Promissao;Sao Paulo;(011) 5236-656;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0013810122;Bloqueado;0;Auto Moto Escola Bruno Sc Ltda;Auto Moto Escola Bruno Sc Ltda;54751268000194;Av Com Santana;950;Capao Redondo;Sao Paulo;(011) 5870-9485;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0016090122;Credenciado;69;Auto Moto Escola Brysa S Sc Ltda Me;Auto Moto Escola Brysa S Sc Ltda Me;00390871000169;R Voluntarios Da Patria;4583;Santana;Sao Paulo;(011) 2959-3050;Pratico;Nao;Nao;Sim;4.7;4.7;4.3;4.7;4.7;4.0;4.3;3;4.5
0001901018;Credenciado;68;Auto Moto Escola Bug S/c Ltda;Auto Moto Escola Bug S/c Ltda;52370905000157;Av Juscelino K De Oliveira;3930;Jd Nova Cidade;Guarulhos;(011) 2480-5010;Pratico;Nao;Nao;Sim;4.6;4.5;4.1;4.4;4.6;4.6;4.7;7;4.5
0022900122;Credenciado;60;Auto Moto Escola Bvd Sc Ltda;Auto Moto Escola Bvd Sc Ltda;02885462000169;Av Rio Branco;631;Santa Ifigenia;Sao Paulo;(011) 3338-2412;Pratico;Nao;Nao;Sim;4.8;4.8;4.6;4.6;4.7;4.2;4.6;12;4.6
0014380122;Bloqueado;0;Auto Moto Escola Caetano Sc Ltda;Auto Moto Escola Caetano Sc Ltda;00000000000000;R Cardeal Arcoverde;2819;Pinheiros;Sao Paulo;(011) 2126-751;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000131823;Bloqueado;0;Auto Moto Escola Cam;Delazene Ltda Me;00000000000000;Rua Laurinda Pia Gomes;637;Centro;Campina Do Monte Alegre;(015) 3256-2024;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0016360122;Bloqueado;0;Auto Moto Escola Campo Ltda;Auto Moto Escola Campo Ltda;69137909000192;R Dr Felipe Nag Haddad;26;Campo Limpo;Sao Paulo;(011) 5841-5710;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0030820122;Bloqueado;0;Auto Moto Escola Caramuru Ltda Me;Auto Moto Escola Caramuru Ltda Me;07157392000146;Rua Caramuru;529;Saude;Sao Paulo;(011) 5583-8360;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0003430122;Credenciado;49;Auto Moto Escola Cardeal Dois Ltda Me;Auto Moto Escola Cardeal Dois Ltda Me;61843413000122;Av Sto Amaro;2086;Vl N Conceicao;Sao Paulo;(011) 3846-6222;Pratico;Nao;Nao;Sim;4.3;4.3;4.4;4.6;4.3;4.1;4.3;16;4.3
0017710122;Credenciado;53;Auto Moto Escola Carmozina Ltda Me;Auto Moto Escola Carmozina Ltda Me;01767435000129;Av Maria Luiza Americano;1055;J N Sra Carmo;Sao Paulo;(011) 2748-4342;Pratico;Nao;Nao;Sim;4.7;4.7;4.8;4.8;4.5;4.8;4.8;6;4.7
0000011844;Bloqueado;0;Auto Moto Escola Central De Mairinque Ltda Me;Auto Moto Escola Central De Mairinque Ltda Me;01049748000141;Av Francisco A P Oliveira;134;Centro;Mairinque;(011) 4708-3049;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0015490122;Credenciado;70;Auto Moto Escola Chips Sc Ltda;Auto Moto Escola Chips Sc Ltda;61607164000176;Av Alexios;1282;Jaragua;Sao Paulo;(011) 3942-2455;Pratico;Nao;Nao;Nao;3.0;3.0;3.5;2.5;2.5;3.0;3.5;2;3.0
0019090122;Baixada;0;Auto Moto Escola Cidade Ltda;Auto Moto Escola Cidade Ltda;00000000000000;Rua Rosa E Silva;285;Santa Cecilia;Sao Paulo;(011) 3828-0406;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0007990122;Bloqueado;0;Auto Moto Escola Criacao Sc Ltda;Auto Moto Escola Criacao Sc Ltda;01264866000172;R Joaquim Nabuco;111;Brooklin;Sao Paulo;(011) 5300-488;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0013300122;Bloqueado;0;Auto Moto Escola Criativa Sc Ltda;Auto Moto Escola Criativa Sc Ltda;00000000000000;R Domingos Rodrigues;655;Lapa;Sao Paulo;(011) 8326-678;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0023170122;Bloqueado;0;Auto Moto Escola Cultural Ltda Me;Auto Moto Escola Cultural Ltda Me;02833397000128;Rua Vergueiro;1275;Paraiso;Sao Paulo;(011) 3262-5444;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0002351018;Credenciado;71;Auto Moto Escola Delltoni Ltda Me;Auto Moto Escola Delltoni Ltda Me;59649392000167;R Pirapora Do Bom Jesus;310;Jd Santa Clara;Guarulhos;(011) 2456-7888;Pratico;Nao;Nao;Nao;4.2;4.0;3.8;4.0;3.7;3.7;4.2;12;3.9
0018070122;Credenciado;67;Auto Moto Escola Diamante Sc Ltda;Auto Moto Escola Diamante Sc Ltda;01989212000106;Est Campo Limpo;2922;J S Marcos;Sao Paulo;(011) 5844-4274;Pratico;Nao;Nao;Nao;4.4;3.2;4.0;4.4;3.4;4.0;4.2;5;3.9
0017380122;Bloqueado;0;Auto Moto Escola Dimensao Sc Ltda;Auto Moto Escola Dimensao Sc Ltda;00000000000000;R Clelia;541;Lapa;Sao Paulo;(011) 3971-4209;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0022540122;Credenciado;63;Auto Moto Escola Duarte Sc Ltda;Auto Moto Escola Duarte Sc Ltda;02706607000117;Av Candido Jose Xavier;109;P Sto Antonio;Sao Paulo;(011) 5512-8380;Pratico;Nao;Nao;Sim;4.6;4.7;4.7;4.5;4.5;4.8;4.9;10;4.7
0001540122;Credenciado;71;Auto Moto Escola E Cfc Pinduca Sc Ltda;Auto Moto Escola E Cfc Pinduca Sc Ltda;51596542000100;R Dr Felice Buscaglia;453;Cid Sao Mateus;Sao Paulo;(011) 2919-4114;Teorico e pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0015550122;Bloqueado;0;Auto Moto Escola Estadual Ltda;Auto Moto Escola Estadual Ltda;00000000000000;Av Renata;661;V Formosa;Sao Paulo;(011) 2137-081;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0012460122;Credenciado;63;Auto Moto Escola Estrela Do Oriente Sc Ltda;Auto Moto Escola Estrela Do Oriente Sc Ltda;56469489000108;Est Do M Boi Mirim;3399;Jd Imbe;Sao Paulo;(011) 5515-2066;Pratico;Nao;Nao;Sim;4.7;4.3;4.7;4.7;4.3;4.3;4.3;3;4.5
0000280794;Credenciado;79;Auto Moto Escola Eva;Centro De Formacao De Condutores Anhaia E Pinto Lt;44071494000170;Rua 21 De Abril;64;Centro;Piedade;(015) 9706-5355;Teorico e pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0009670122;Credenciado;63;Auto Moto Escola Executiva Ltda;Auto Moto Escola Executiva Ltda;49779754000180;R Palestina;8;V Mascote;Sao Paulo;(011) 5677-1949;Pratico;Sim;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0025300122;Bloqueado;0;Auto Moto Escola Extra Ltda Me;Auto Moto Escola Extra Ltda Me;05209208000139;Av Jabaquara;292;Pc Arvore;Sao Paulo;(011) 2275-4814;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000641669;Bloqueado;0;Auto Moto Escola F-1 Ltda Me;Auto Moto Escola F-1 Ltda Me;06879129000106;Av Integracao;1321;Cohab V;Carapicuiba;(011) 4187-1584;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0010210122;Bloqueado;0;Auto Moto Escola Ferrari Ltda;Auto Moto Escola Ferrari Ltda;51154953000145;Rua Amrerico Sugai;83;S M Pta;Sao Paulo;(011) 2297-8015;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;4.7;5.0;3;5.0
0017470122;Bloqueado;0;Auto Moto Escola Flipper;Auto Moto Escola Flipper;00000000000000;Av Leonardo Da Vinci;1134;Vila Guarani;Sao Paulo;(011) 5012-0293;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0013510122;Credenciado;55;Auto Moto Escola Formula Um;Auto Moto Escola Formula Um;54637558000101;Av Santa Ines;3792;Pedra Branca;Sao Paulo;(011) 2231-6868;Pratico;Nao;Nao;Nao;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0000611795;Credenciado;56;Auto Moto Escola Fox;Auto Moto Escola Fox Ltda Me;07750948000103;Av Zelia;1078;Pq Camargos;Barueri;(011) 4201-5921;Pratico;Nao;Nao;Nao;4.2;4.0;3.5;4.3;3.7;3.7;4.3;6;4.0
0002441081;Baixada;0;Auto Moto Escola Fox;Levi E Kelly Auto Moto Escola Ltda Me;11848837000101;Av Flora;1311;Jaguaribe;Osasco;(011) 4624-4013;Pratico;Nao;Nao;Nao;4.2;3.5;3.8;4.0;2.8;3.8;4.2;4;3.8
0030280122;Bloqueado;0;Auto Moto Escola Fox Ltda Me;Auto Moto Escola Fox Ltda Me;06204711000164;Rua Nossa Sra Do Bom Conselho;299;Morumbi Sul;Sao Paulo;(011) 5819-8510;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0012820122;Bloqueado;0;Auto Moto Escola Franca Ltda;Auto Moto Escola Franca Ltda;73169369000104;R Loefgren;1125;V Clementino;Sao Paulo;(011) 5759-344;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0015280122;Baixada;0;Auto Moto Escola Freitas Ltda;Auto Moto Escola Freitas Ltda;59570051000100;R Manuel Bueno Da Fonseca;57;Itaim Paulista;Sao Paulo;(011) 1234-567;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0018880122;Credenciado;69;Auto Moto Escola Futura Sc Ltda;Auto Moto Escola Futura Sc Ltda;02029939000104;R Libero Ancona Lopes;28;P Cruzeiro Sul;Sao Paulo;(011) 2037-0446;Pratico;Nao;Nao;Sim;4.4;4.3;4.3;4.1;4.0;4.3;4.6;11;4.3
0011500122;Credenciado;61;Auto Moto Escola Garra Ltda;Auto Moto Escola Garra Ltda;46226239000185;Av Raimundo P Magalhaes;4653;Pirituba;Sao Paulo;(011) 3904-6131;Pratico;Nao;Nao;Sim;4.6;4.8;4.5;5.0;4.9;4.4;4.5;12;4.7
0000281669;Bloqueado;0;Auto Moto Escola Gol Ltda;Auto Moto Escola Gol Ltda;00000000000000;Av Rui Barbosa;1011;Centro;Carapicuiba;(011) 0;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0001541669;Credenciado;70;Auto Moto Escola Gomes Ltda Me;Auto Moto Escola Gomes Ltda Me;11156892000130;Est Da Fazendinha;409;Vl Cristina;Carapicuiba;(011) 4186-1362;Pratico;Sim;Nao;Sim;4.5;4.4;4.0;4.4;4.2;4.1;4.6;21;4.3
0016870122;Credenciado;53;Auto Moto Escola Goncalves Dias Sc Ltda;Auto Moto Escola Goncalves Dias Sc Ltda;01499777000105;R Michel Alexandre Mutran;416;J Beatriz;Sao Paulo;(011) 5928-1685;Pratico;Nao;Nao;Sim;5.0;5.0;3.7;4.3;4.7;3.7;4.3;3;4.4
0000521760;Credenciado;59;Auto Moto Escola Gt;Gt Centro De Formacao De Condutores Ltda Me;10971156000173;Av Conceicao Sanmartino;289;Vl Vessoni;Jandira;(011) 4619-1423;Pratico;Nao;Nao;Sim;4.7;4.2;4.7;4.7;4.9;3.8;4.6;13;4.5
0020050122;Baixada;0;Auto Moto Escola Halloween Sc Ltda;Auto Moto Escola Halloween Sc Ltda;00000000000000;Av Jacana;535;Jacana;Sao Paulo;(011) 6983-1729;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0005710122;Bloqueado;0;Auto Moto Escola Hawai Sc Ltda;Auto Moto Escola Hawai Sc Ltda;51599967000172;Rua Americo Brasiliense;1882;C Sto Antonio;Sao Paulo;(011) 5181-8786;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0021220122;Bloqueado;0;Auto Moto Escola Imirim Ltda;Auto Moto Escola Imirim Ltda;00000000000000;Av Imirim;3202;Imirim;Sao Paulo;(011) 3982-2114;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0012070122;Baixada;0;Auto Moto Escola Imperador Sc Ltda;Auto Moto Escola Imperador Sc Ltda;00000000000000;Av Imperador;6048;S M Paulista;Sao Paulo;(011) 6141-3722;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0023470122;Bloqueado;0;Auto Moto Escola Imperador Sc Ltda;Auto Moto Escola Imperador Sc Ltda;53283743000263;Av Nordestina;5500;Guaianazes;Sao Paulo;(011) 3627-7000;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0017170122;Credenciado;64;Auto Moto Escola Incentiva Ltda Me;Auto Moto Escola Incentiva Ltda Me;01564873000190;R Dr Carlos Botelho;391;Bras;Sao Paulo;(011) 2694-7128;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000371046;Credenciado;72;Auto Moto Escola Ino;Cm Centro De Formacao De Condutores Ltda;07972131000180;Rua Aparecida;410;Centro;Aracariguama;(011) 4136-1134;Teorico e pratico;Nao;Sim;Nao;4.7;4.6;4.4;4.6;4.6;4.1;4.2;10;4.5
0000071851;Bloqueado;0;Auto Moto Escola Irmaos Domingues S/c Ltda Me;Auto Moto Escola Irmaos Domingues S/c Ltda Me;01095794000187;R Odete Gori Bicudo;500;Vl Nova Vot;Votorantim;(015) 2437-759;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0012610122;Bloqueado;0;Auto Moto Escola Jardim Comercial Sc Ltda;Auto Moto Escola Jardim Comercial Sc Ltda;52033867000147;Av Atlantica;5459;Jd Cruzeiro;Sao Paulo;(011) 5666-2898;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000222166;Credenciado;68;Auto Moto Escola Jb;Cfc Cat B J.b. Ltda Me;52345717000179;Av Dr Valentim Del Nero;222;Centro;Piracaia;(011) 4036-3239;Pratico;Nao;Nao;Sim;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1;5.0
0001270129;Credenciado;54;Auto Moto Escola Jm;Auto Escola Ideal Sorocaba Ltda Me;10888982000153;Rua Dr Americo De Figueiredo;3275;Julio De Mesqui;Sorocaba;(015) 3232-6488;Pratico;Nao;Nao;Nao;4.3;4.3;4.1;4.3;3.6;4.0;4.0;9;4.1
0000041690;Baixada;100;Auto Moto Escola Kal;Ricardo & Lucena S/c Ltda;00000000000000;Av Emilio Bosco;392;Matao;Sumare;(000) 0;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000162082;Baixada;0;Auto Moto Escola Kal;Cfc Centro De Formacao De Condutor Kal S/c Ltda;00000000000000;R Argolino De Moraes;121;Vl S Francisco;Hortolandia;(019) 3897-2846;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000192082;Baixada;0;Auto Moto Escola Kal;Centro De Formacao De Condutor Kal S/c Ltda;00000000000000;R Antonio Fernandes Leite;305;Jd Rosolen;Hortolandia;(019) 3845-1445;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000222082;Baixada;0;Auto Moto Escola Kal;Cfc Centro De Formacao De Condutores Kall B Sc;00000000000000;Av Brasil;1845;Jd Amanda;Hortolandia;(019) 3897-5034;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0024820122;Bloqueado;0;Auto Moto Escola Kennedy Sc Ltda;Auto Moto Escola Kennedy Sc Ltda;04925299000146;Av Robert Kennedy;1908;Jd Guarapiranga;Sao Paulo;(011) 5522-1851;Pratico;Nao;Nao;Sim;5.0;3.7;4.3;4.5;4.0;3.7;4.5;6;4.2
0000101025;Credenciado;75;Auto Moto Escola Kid;Centro De Formacao De Condutores Kid Ltda Me;02346472000126;Praca Silvio Vaz De Arruda;170;Centro;Guariba;(016) 3251-4565;Teorico e pratico;Nao;Sim;Nao;4.7;4.7;4.7;5.0;4.7;4.7;4.7;3;4.7
0017830122;Bloqueado;0;Auto Moto Escola Lausanne Sc Ltda;Auto Moto Escola Lausanne Sc Ltda;00000000000000;Av Itaberaba;4705;Cachoeirinha;Sao Paulo;(011) 3983-2554;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0017320122;Credenciado;59;Auto Moto Escola Leo & Gelo Ltda;Auto Moto Escola Leo & Gelo Ltda;01608035000170;Av D Belmira Marin;4438;Jequirituba;Sao Paulo;(011) 5528-0528;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000911074;Credenciado;72;Auto Moto Escola Lider Ii Ltda;Auto Moto Escola Lider Ii Ltda;28430717000192;Av Santos Dumont;1325;Pae Cara;Guaruja;(013) 3317-6048;Teorico e pratico;Nao;Sim;Sim;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3;4.0
0000462047;Bloqueado;0;Auto Moto Escola Lider Ltda Me;Auto Moto Escola Lider Ltda Me;27858388000112;Av 19 De Maio;833;Jd Albatroz;Bertioga;(013) 3317-6109;Teorico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0018910122;Bloqueado;0;Auto Moto Escola Luma Sc Ltda;Auto Moto Escola Luma Sc Ltda;00000000000000;Est De Taipas;127;Jaragua;Sao Paulo;(011) 3942-2613;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0022000122;Baixada;0;Auto Moto Escola Lumi Sc Ltda;Auto Moto Escola Lumi Sc Ltda;00000000000000;R Portela De Cerdeira;350;P Cocaia;Sao Paulo;(011) 5528-3976;Teorico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0017860122;Bloqueado;0;Auto Moto Escola Mamprin Sc Ltda;Auto Moto Escola Mamprin Sc Ltda;01743093000107;R Alfredo Pujol;111;Santana;Sao Paulo;(011) 6977-8753;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0016390122;Baixada;0;Auto Moto Escola Marechal Sc Ltda;Auto Moto Escola Marechal Sc Ltda;00000000000000;R Brigadeiro Galvao;225;Barra Funda;Sao Paulo;(011) 8266-039;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0010510122;Credenciado;59;Auto Moto Escola Master Sc Ltda;Auto Moto Escola Master Sc Ltda;43567361000127;L Primeiro De Maio;212;Erm Matarazzo;Sao Paulo;(011) 2943-6464;Pratico;Nao;Nao;Sim;4.2;4.2;4.3;4.6;4.9;3.9;4.8;9;4.4
0004721018;Baixada;0;Auto Moto Escola Mateus Ltda;Auto Moto Escola Mateus Ltda;07365673000194;Av Brig. Faria Lima;1960;Cocaia;Guarulhos;(011) 2401-9302;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0005050122;Baixada;0;Auto Moto Escola Mateus Sc Ltda;Auto Moto Escola Mateus Sc Ltda;65523300000109;Rua Parapua;292;Itaberaba;Sao Paulo;(011) 3975-1985;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000101844;Baixada;0;Auto Moto Escola Meire Ltda Me;Auto Moto Escola Meire Ltda Me;59683193000175;Rua Paulo Dias;52;Vl Paulo Dias;Aluminio;(011) 4715-1085;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000100094;Bloqueado;0;Auto Moto Escola Monitor Sc Ltda Me;Auto Moto Escola Monitor Sc Ltda Me;00590742000114;Rua Rui Barbosa;509;Centro;Presidente Prudente;(018) 2221-719;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0022450122;Bloqueado;0;Auto Moto Escola Montana Real Parque Sc Ltda;Auto Moto Escola Montana Real Parque Sc Ltda;02798009000115;Rua Min Nelson Hungria;570;Real Pque;Sao Paulo;(011) 3758-1900;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0011530122;Credenciado;59;Auto Moto Escola Monte Real Sc Ltda;Auto Moto Escola Monte Real Sc Ltda;60531662000110;R Horacio Piragibe Galvao;55;Vila Cruzeiro;Sao Paulo;(011) 5642-1515;Pratico;Nao;Nao;Sim;3.6;3.4;3.0;3.6;3.8;3.0;3.2;5;3.4
0012010122;Bloqueado;0;Auto Moto Escola Mooca Ltda;Auto Moto Escola Mooca Ltda;49977309000125;Rua Madre De Deus;1239;Mooca;Sao Paulo;(011) 6601-5666;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0005831018;Credenciado;63;Auto Moto Escola Morelli Ltda;Auto Moto Escola Morelli Ltda;14312065000187;R Buriti Bravo;280;Jd N Portugal;Guarulhos;(011) 2469-4277;Teorico e pratico;Sim;Sim;Nao;4.7;4.7;4.3;4.3;4.3;4.3;4.3;3;4.4
0034420122;Bloqueado;0;Auto Moto Escola Ms2;C F C  b  marcos & Sergio Ltda;00000000000000;Avenida Bosque Da Saude;1753;Saude;Sao Paulo;(011) 5083-7878;Pratico;Nao;Nao;Sim;--;--;--;--;--;--;--;0;--
0000670395;Bloqueado;0;Auto Moto Escola Mundial S/c Ltda;Auto Moto Escola Mundial S/c Ltda;62468046000278;Rua Do Couro;1422;Cid Nova;Santa Barbara Doeste;(011) 3627-7000;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0000131767;Credenciado;66;Auto Moto Escola N P;Cfc B Nova Paraty Ltda Me;27151148000183;R Pocos De Caldas;118;J Dom Jose;Embu Das Artes;(011) 4149-2743;Pratico;Nao;Nao;Nao;4.8;4.6;4.6;4.6;4.6;4.6;4.6;5;4.6
0018790122;Credenciado;51;Auto Moto Escola N Senhora De Lourdes Ii Ltda Me;Auto Moto Escola N Senhora De Lourdes Ii Ltda Me;01915195000162;Av Barreira Grande;733;Jd Colorado;Sao Paulo;(011) 2302-9205;Pratico;Nao;Nao;Nao;4.8;4.5;4.0;5.0;4.8;4.2;5.0;4;4.6
0001151767;Baixada;0;Auto Moto Escola N&p;Centro De Formacao De Condutores B N&p Eireli Me;27470180000121;Est Itapecerica Campo Limpo;116;Jd Julia;Embu Das Artes;(011) 4553-9731;Pratico;Nao;Nao;Nao;--;--;--;--;--;--;--;0;--
0021100122;Credenciado;68;Auto Moto Escola Neon Sc Ltda;Auto Moto Escola Neon Sc Ltda;02452652000192;Av Interlagos;3488;Campo Grande;Sao Paulo;(011) 5631-1411;Pratico;Nao;Nao;Sim;4.8;4.9;4.5;4.8;4.7;4.4;4.7;11;4.7
